HL7 Message Context,Concept Code,Concept Name,Preferred Concept Name,Code System,ARLN Data Element Identifer,ARLN Data element Name,ARLN Value Set Identifier,ARLN Value Set Name
SPM-4.1,447375004,Body fluid specimen obtained via chest tube (specimen),Body fluid specimen obtained via chest tube,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,447359002,Specimen from esophagus obtained by aspiration (specimen),Specimen from esophagus obtained by aspiration,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,447358005,Specimen from endometrium obtained by aspiration (specimen),Specimen from endometrium obtained by aspiration,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,447357000,Specimen from breast obtained by aspiration (specimen),Specimen from breast obtained by aspiration,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,447355008,Dialysis fluid specimen obtained after continuous ambulatory peritoneal dialysis (specimen),Dialysis fluid specimen obtained after continuous ambulatory peritoneal dialysis,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,447345009,Bronchial fluid specimen obtained from bronchial trap (specimen),Bronchial fluid specimen obtained from bronchial trap,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,447341000,Bile specimen obtained via biliary T-tube (specimen),Bile specimen obtained via biliary T-tube,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,447339001,Nasal smear specimen (specimen),Nasal smear specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,447337004,Specimen from conjunctiva obtained by scraping (specimen),Specimen from conjunctiva obtained by scraping,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,447158004,Bile specimen obtained by percutaneous transhepatic insertion of biliary drain (specimen),Bile specimen obtained by percutaneous transhepatic insertion of biliary drain,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,447155001,Tissue specimen from uterus obtained by curettage (specimen),Tissue specimen from uterus obtained by curettage,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,447154002,Specimen from nose (specimen),Specimen from nose,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,447148003,Body substance specimen from ear (specimen),Body substance specimen from ear,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,447104008,Urine specimen from urinary conduit (specimen),Urine specimen from urinary conduit,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,447103002,Foreign body submitted as specimen (specimen),Foreign body submitted as specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,447098004,Specimen from nail obtained by scraping (specimen),Specimen from nail obtained by scraping,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446972001,Specimen from abscess obtained by aspiration (specimen),Specimen from abscess obtained by aspiration,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446952006,Specimen from skin obtained by scraping (specimen),Specimen from skin obtained by scraping,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446951004,Specimen from granulation tissue (specimen),Specimen from granulation tissue,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446908003,Fluid specimen from mucocele of lacrimal sac (specimen),Fluid specimen from mucocele of lacrimal sac,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446907008,Urine specimen obtained from kidney (specimen),Urine specimen obtained from kidney,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446906004,Jejunal fluid specimen from jejunostomy (specimen),Jejunal fluid specimen from jejunostomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446861007,Cerebrospinal fluid specimen obtained via ventriculoperitoneal shunt (specimen),Cerebrospinal fluid specimen obtained via ventriculoperitoneal shunt,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446846006,Urine specimen obtained via indwelling urinary catheter (specimen),Urine specimen obtained via indwelling urinary catheter,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446842008,Tissue specimen from cervical lymph node (specimen),Tissue specimen from cervical lymph node,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446838005,Specimen obtained by bronchial trap (specimen),Specimen obtained by bronchial trap,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446837000,Tissue specimen from amniotic membrane (specimen),Tissue specimen from amniotic membrane,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446817004,Bile specimen from gall bladder (specimen),Bile specimen from gall bladder,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446774006,Specimen from abscess of brain (specimen),Specimen from abscess of brain,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446700001,Prostatic fluid specimen obtained for Stamey test (specimen),Prostatic fluid specimen obtained for Stamey test,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446676001,Expressed breast milk specimen (specimen),Expressed breast milk specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446675002,Specimen from knee joint obtained by aspiration (specimen),Specimen from knee joint obtained by aspiration,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446674003,Specimen from abscess of liver (specimen),Specimen from abscess of liver,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446577002,Swab obtained during autopsy (specimen),Swab obtained during autopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446562005,Body fluid specimen obtained via sump drain (specimen),Body fluid specimen obtained via sump drain,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446561003,Body fluid specimen obtained via cholecytosomy tube (specimen),Body fluid specimen obtained via cholecytosomy tube,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446364005,Specimen from donor corneal storage medium (specimen),Specimen from donor corneal storage medium,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446306009,Urine specimen obtained from urinary collection bag (specimen),Urine specimen obtained from urinary collection bag,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446305008,Specimen obtained by aspiration via tracheostomy (specimen),Specimen obtained by aspiration via tracheostomy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446304007,Tissue specimen from harvested bone (specimen),Tissue specimen from harvested bone,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446302006,Air sample (specimen),Air sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446300003,Urine specimen from urethra (specimen),Urine specimen from urethra,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446299006,Specimen obtained by transbronchial aspiration (specimen),Specimen obtained by transbronchial aspiration,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446277003,Urine specimen obtained from nephrostomy tube after percutaneous insertion (specimen),Urine specimen obtained from nephrostomy tube after percutaneous insertion,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446272009,Blood specimen submitted in heparinized collection tube (specimen),Blood specimen submitted in heparinized collection tube,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446235003,Specimen from conjunctiva obtained by lavage (specimen),Specimen from conjunctiva obtained by lavage,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446212001,Biological spore test strip submitted as specimen (specimen),Biological spore test strip submitted as specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446211008,Drainage fluid specimen obtained after surgical placement of drain (specimen),Drainage fluid specimen obtained after surgical placement of drain,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446137003,Pharmaceutical product submitted as specimen (specimen),Pharmaceutical product submitted as specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446131002,Blood specimen obtained for blood culture (specimen),Blood specimen obtained for blood culture,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446130001,Urine specimen from bladder (specimen),Urine specimen from bladder,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446129006,Bile specimen from common bile duct (specimen),Bile specimen from common bile duct,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,446128003,Fluid specimen from Bartholin gland cyst (specimen),Fluid specimen from Bartholin gland cyst,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445745007,Fluid specimen from subphrenic space (specimen),Fluid specimen from subphrenic space,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445744006,Fluid specimen from seroma (specimen),Fluid specimen from seroma,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445743000,Postejaculation urine specimen (specimen),Postejaculation urine specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445742005,Postcoital urine specimen (specimen),Postcoital urine specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445621000124103,Specimen from scratch wound (specimen),Specimen from scratch wound,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445611000124106,Specimen from bite wound (specimen),Specimen from bite wound,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445529007,Hemodialysate specimen from hemodialysis machine using water distribution system (specimen),Hemodialysate specimen from hemodialysis machine using water distribution system,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445516007,Dialysis fluid specimen obtained after dialysis (specimen),Dialysis fluid specimen obtained after dialysis,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445447003,Specimen from trachea obtained by aspiration (specimen),Specimen from trachea obtained by aspiration,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445444005,Swab of groin (specimen),Swab of groin,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445421007,Fungal isolate specimen (specimen),Fungal isolate specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445405002,Specimen obtained by surgical procedure (specimen),Specimen obtained by surgical procedure,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445384000,Hemodialysate specimen from hemodialysis machine using reverse osmosis system (specimen),Hemodialysate specimen from hemodialysis machine using reverse osmosis system,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445383006,Urine specimen obtained for Stamey test (specimen),Urine specimen obtained for Stamey test,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445372002,Cerebrospinal fluid specimen from ventricle of brain (specimen),Cerebrospinal fluid specimen from ventricle of brain,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445369009,Swab of endometrium (specimen),Swab of endometrium,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445367006,Swab of umbilicus (specimen),Swab of umbilicus,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445364004,Swab of axilla (specimen),Swab of axilla,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445297001,Swab of internal nose (specimen),Swab of internal nose,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445295009,Blood specimen with edetic acid (specimen),Blood specimen with EDTA,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445160003,Swab of eye (specimen),Swab of eye,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,445069004,Peritoneal dialysis fluid specimen obtained after dialysis (specimen),Peritoneal dialysis fluid specimen obtained after dialysis,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,444965000,Fluid specimen from epidural space (specimen),Fluid specimen from epidural space,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,444959000,Peritoneal dialysis fluid specimen obtained before dialysis (specimen),Peritoneal dialysis fluid specimen obtained before dialysis,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,444946008,Dialysis fluid specimen obtained before dialysis (specimen),Dialysis fluid specimen obtained before dialysis,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,444937002,Urine specimen from ureter (specimen),Urine specimen from ureter,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,444936006,Fluid specimen from subdural space (specimen),Fluid specimen from subdural space,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,444865001,Expressed breast milk specimen before breast cleansing (specimen),Expressed breast milk specimen before breast cleansing,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,444832009,Expressed breast milk specimen after breast cleansing (specimen),Expressed breast milk specimen after breast cleansing,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,444831002,Machine hemodialysate specimen obtained after mixing (specimen),Machine hemodialysate specimen obtained after mixing,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,444824001,Wall of abscess (specimen),Wall of abscess,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,444787003,Swab of endocervix (specimen),Swab of endocervix,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,444656005,Drainage tube submitted as specimen (specimen),Drainage tube submitted as specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,444623009,Machine hemodialysate specimen obtained before mixing (specimen),Machine hemodialysate specimen obtained before mixing,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,443654002,Specimen from abdominal cavity (specimen),Specimen from abdominal cavity,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,443498007,Specimen from cerebellum (specimen),Specimen from cerebellum,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,443458005,Specimen from male breast (specimen),Specimen from male breast,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,443418008,Specimen from thoracic cavity (specimen),Specimen from thoracic cavity,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,443241002,Specimen from pineal gland (specimen),Specimen from pineal gland,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,442649003,Specimen from adipose tissue obtained by fine needle aspiration biopsy (specimen),Specimen from adipose tissue obtained by fine needle aspiration biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,442524009,a.m. specimen (specimen),a.m. specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,442427000,p.m. serum specimen (specimen),p.m. serum specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,442219007,p.m. specimen (specimen),p.m. specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,442173007,Urine specimen from nephrostomy tube (specimen),Urine specimen from nephrostomy tube,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,442166002,a.m. serum specimen (specimen),a.m. serum specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,442043001,2 hour urine specimen (specimen),2 hour urine specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,441917002,Specimen obtained by bronchioloalveolar lavage procedure (specimen),Specimen obtained by bronchioloalveolar lavage procedure,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,441906003,Specimen from pelvic structure obtained by fine needle aspiration biopsy (specimen),Specimen from pelvic structure obtained by fine needle aspiration biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
